order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,seller_zip_code_prefix,seller_city,seller_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
924101b6d0786a881d90fa1c8eeb6bf1,9b6a640327fc0ad4c655091057d3eaea,invoiced,2017-08-31 20:54:59,2017-08-31 21:15:24,,,2017-09-22,bdbb7443517408b4c0808565bbceb8a5,64003,teresina,PI,1,Boleto,1,153.13,1,391a014a66920fa0ce468319264e0232,ce27a3cc3c8cc1ea79d11e561e9bebb6,2017-09-10 21:15:24,129.9,23.23,3006,sao paulo,SP,consoles_games,38.0,880.0,2.0,550.0,33.0,28.0,41.0,consoles_games
466839bc7437c08a787345cd313ba3dd,eeb4e8c7ec332a97a5f407a634f69cdb,invoiced,2018-01-19 15:18:41,2018-01-19 16:06:32,,,2018-03-13,da4f111c2d1cbf0d1a861edac906e48f,96508,cachoeira do sul,RS,1,Credit Card,8,1711.63,1,038e3a669bb495e56d9d609d874fb668,cf8ab1616079e2793aa29d524df01bb1,2018-02-08 16:06:32,1599.0,112.63,4088,sao paulo,SP,esporte_lazer,49.0,862.0,1.0,30000.0,105.0,70.0,20.0,sports_leisure
1030ba5adfc9d3a5b6659ff4647081ab,a11c50e3975608fe4155f18a95e6e296,processing,2017-11-20 22:03:16,2017-11-21 22:11:19,,,2017-12-19,d8ccff1433fa7fb572c950021ab7e7fc,72319,brasilia,DF,1,Credit Card,6,182.3,1,92db64b9fbf288bcf880be1fdd53f78e,7a91bf945c6fae0779f1c61ce97fe45c,2017-11-29 22:10:49,164.9,17.4,26562,mesquita,RJ,beleza_saude,55.0,2987.0,2.0,1450.0,18.0,18.0,16.0,health_beauty
a15be694d8267e907bfab3b785558e83,6018c265b567465b35ea089a4d05e8a5,invoiced,2017-11-16 19:15:06,2017-11-18 02:30:35,,,2017-11-29,bb2986e605022d14bb6361720a00b230,11454,guaruja,SP,1,Boleto,1,142.48,1,407e01944d78001dbd21da4c2059b8dc,e8f6dc8e6a1dcde89d20e3995c8d90b3,2017-11-23 02:30:35,26.9,8.72,3476,sao paulo,SP,telefonia,51.0,1570.0,1.0,300.0,16.0,4.0,11.0,telephony
a15be694d8267e907bfab3b785558e83,6018c265b567465b35ea089a4d05e8a5,invoiced,2017-11-16 19:15:06,2017-11-18 02:30:35,,,2017-11-29,bb2986e605022d14bb6361720a00b230,11454,guaruja,SP,1,Boleto,1,142.48,2,407e01944d78001dbd21da4c2059b8dc,e8f6dc8e6a1dcde89d20e3995c8d90b3,2017-11-23 02:30:35,26.9,8.72,3476,sao paulo,SP,telefonia,51.0,1570.0,1.0,300.0,16.0,4.0,11.0,telephony
a15be694d8267e907bfab3b785558e83,6018c265b567465b35ea089a4d05e8a5,invoiced,2017-11-16 19:15:06,2017-11-18 02:30:35,,,2017-11-29,bb2986e605022d14bb6361720a00b230,11454,guaruja,SP,1,Boleto,1,142.48,3,407e01944d78001dbd21da4c2059b8dc,e8f6dc8e6a1dcde89d20e3995c8d90b3,2017-11-23 02:30:35,26.9,8.72,3476,sao paulo,SP,telefonia,51.0,1570.0,1.0,300.0,16.0,4.0,11.0,telephony
a15be694d8267e907bfab3b785558e83,6018c265b567465b35ea089a4d05e8a5,invoiced,2017-11-16 19:15:06,2017-11-18 02:30:35,,,2017-11-29,bb2986e605022d14bb6361720a00b230,11454,guaruja,SP,1,Boleto,1,142.48,4,407e01944d78001dbd21da4c2059b8dc,e8f6dc8e6a1dcde89d20e3995c8d90b3,2017-11-23 02:30:35,26.9,8.72,3476,sao paulo,SP,telefonia,51.0,1570.0,1.0,300.0,16.0,4.0,11.0,telephony
c9db1bfe07af2c4724a461a704c1ec67,9f8afaa4902b9196098e0c341bbe683a,canceled,2018-07-30 16:52:00,2018-07-30 19:31:37,,,2018-08-10,6da978ae0a1651e61c566f73e571f279,13208,jundiai,SP,1,Credit Card,1,43.41,1,da09111354db562f50dffb0476a96828,3a3e46d10f74d8a6ca76e2b538f106a0,2018-08-03 19:20:20,35.0,8.41,2522,sao paulo,SP,alimentos_bebidas,42.0,262.0,2.0,450.0,16.0,13.0,13.0,food_drink
eee22e7ae5b24692de4cd3c784db660a,c731d7800196ad88a5cbbd3ca5624388,processing,2017-05-30 13:09:52,2017-05-30 13:23:18,,,2017-07-13,8228b01c8d2ed3426b8c31749b6ced54,37501,itajuba,MG,1,Credit Card,5,485.15,1,31d22f91c17551712034a105e70ab838,8c3b533c63cca56240f94f1e3a6b18ef,2017-06-28 13:23:18,432.9,52.25,31050,belo horizonte,MG,moveis_decoracao,29.0,451.0,1.0,30000.0,50.0,50.0,50.0,furniture_decor
1ec801f67c9ddedd7232db3f8045adef,5dcacec261f9a2d9b142342791ca9410,canceled,2017-05-31 08:57:32,2017-06-01 03:55:31,,,2017-06-13,50afcaffb2feb156594d6535f31e1259,9623,sao bernardo do campo,SP,1,Boleto,1,107.85,1,f8ccd11a8dd63145c9a4ad4424195c77,8f119a0aee85c0c8fc534629734e94fd,2017-06-07 03:55:31,99.9,7.95,6440,barueri,SP,brinquedos,50.0,735.0,3.0,600.0,20.0,16.0,17.0,toys
60903313e31779a246b126e7e895694c,a3d5d5765cc2e17795e0bbef744c282b,processing,2017-11-28 18:55:12,2017-11-30 18:52:33,,,2018-01-09,cf01a1fd75d2c3d4fac2d3d8ca9b9439,79050,campo grande,MS,1,Credit Card,1,97.12,1,7af6ddb00aacf6c4c8ae69fadb858b80,8444e55c1f13cd5c179851e5ca5ebd00,2017-12-20 18:52:33,79.0,18.12,37584,congonhal,MG,perfumaria,41.0,688.0,1.0,600.0,17.0,19.0,15.0,perfumery
f0cb299a9702d7db4e501895d61d2baf,3d14ef1b615443e8569574ccf4c70ffb,invoiced,2017-06-10 22:46:28,2017-06-10 23:02:39,,,2017-07-03,57d2e3a4c3b277bea367027f105f1c02,83209,paranagua,PR,1,Credit Card,3,122.89,1,deff29051b7f3eb939ef8bf8ca0e85a2,58e4b302b54937e55a678c4d15111da4,2017-06-14 23:02:39,109.99,12.9,83402,colombo,PR,beleza_saude,50.0,493.0,1.0,300.0,16.0,3.0,11.0,health_beauty
4be69a31714c77604076ab0004055c6c,64f5f567fef8b7faab9a3c95e572cf3c,canceled,2018-01-31 19:30:37,2018-01-31 19:49:47,2018-02-03 02:33:05,,2018-02-22,ea5e4a62ae965de93c6a314491b462f8,23580,rio de janeiro,RJ,1,Credit Card,2,145.67,1,cc03fe412a0cde1ba3de9ebbce01adde,0df3984f9dfb3d49ac6366acbd3bbb85,2018-02-06 19:49:47,130.0,15.67,32604,betim,MG,beleza_saude,60.0,3393.0,3.0,350.0,19.0,7.0,12.0,health_beauty
0a075803f6a9f73007c86d42003cc231,e5f9d792aee28c3e58bef63830800b1a,processing,2017-03-31 00:03:06,2017-03-31 01:10:35,,,2017-04-28,c317be6b4b0d5d2f6a653261b66c1e05,4109,sao paulo,SP,1,Credit Card,1,40.52,1,01bacce2c74317ed2524bcaabae2e9d4,0725b8c0f3f906e58f70cbe76b7c748c,2017-04-06 00:32:35,28.78,11.74,7023,guarulhos,SP,utilidades_domesticas,40.0,196.0,2.0,1000.0,38.0,39.0,38.0,housewares
7ea0cd46b9a8fbf664e537374947787c,44be08be1465706be7a032d9e563d9f5,canceled,2017-07-12 18:10:14,2017-07-12 18:25:16,,,2017-08-03,724f31ab734fd1b91e4d9fd57276fb58,20541,rio de janeiro,RJ,1,Credit Card,4,86.73,1,177d3d5bb9d4d29222a222e3b3554f41,3d871de0142ce09b7081e2b9d1733cb1,2017-07-18 18:25:16,69.0,17.73,13232,campo limpo paulista,SP,papelaria,59.0,241.0,6.0,7550.0,60.0,20.0,29.0,stationery
728ea734fefecc42ab07da89fa894f31,d2f56edf04860c63c1cb9e4e144fae41,processing,2017-08-15 19:58:40,2017-08-16 03:25:15,,,2017-08-31,37b7649b45c26eaa7f8b45f4adec9c96,5836,sao paulo,SP,1,Boleto,1,44.24,1,7e0dc102074f8285580c9777f79c90cf,e26901d5ab434ce92fd9b5c256820a4e,2017-08-25 03:25:15,34.9,9.34,9350,maua,SP,ferramentas_jardim,60.0,1251.0,2.0,800.0,30.0,10.0,30.0,garden_tools
9c4aacf06d8fee894180123720425a6e,ddcd29ba4b3448376551d1c303c24fb4,canceled,2018-02-13 21:48:17,2018-02-13 22:07:46,,,2018-03-14,667b01d12293498130b4aa8e81ff7dc0,93804,sapiranga,RS,1,Credit Card,2,51.6,1,42f33073be6531e8f6d0a18fda862ea1,50c361bcf670d16f6df4d52de3dff924,2018-02-19 21:07:46,35.0,16.6,4131,sao paulo,SP,artes,29.0,70.0,1.0,1600.0,40.0,30.0,30.0,art
cd408efeda0fdd3fe5f27134bd065001,7183e78211dd520b9a9d1ed9aa888b35,canceled,2018-02-08 22:19:00,2018-02-08 22:30:25,2018-02-09 23:46:35,,2018-02-22,ad9c44143d6e4a1f5ddafb06f0330c90,4677,sao paulo,SP,1,Credit Card,4,139.0,1,f0f464c1300173b9ed4aeacf16840936,0be8ff43f22e456b4e0371b2245e4d01,2018-02-14 22:30:25,129.9,9.1,4461,sao paulo,SP,malas_acessorios,42.0,340.0,4.0,550.0,16.0,20.0,15.0,luggage_accessories
aba7884f1a6e6e52b774eb7654651325,8721213de91e5eb5867eb97de23ec440,processing,2017-01-25 19:00:25,2017-01-25 19:10:11,,,2017-03-14,d1085742841cb2fae8916a506086de13,88780,imbituba,SC,1,Credit Card,6,685.69,1,28c8150eb44ec8106c8f061afd9c3e9f,75d34ebb1bd0bd7dde40dd507b8169c3,2017-02-02 19:00:25,659.99,25.7,41820,salvador,BA,telefonia,63.0,1036.0,2.0,110.0,23.0,6.0,15.0,telephony
58ab05a43a2649047ae3906759cea594,f1faa32b3410658ccb5fde57eb7adc50,canceled,2017-10-09 06:06:44,2017-10-09 07:12:04,,,2017-11-03,9f0e7b91a83ae3a177d4409ebd6b457c,37014,varginha,MG,1,Credit Card,6,318.48,1,1a41f6016e828ff1d37f2ecc2f2a0dfd,d1b65fc7debc3361ea86b5f14c68d2e2,2017-10-17 08:12:04,289.9,28.58,13844,mogi guacu,SP,fashion_bolsas_e_acessorios,46.0,424.0,2.0,3300.0,30.0,60.0,40.0,fashion_bags_accessories
113e41a438f06ffae6d1857e01d60c45,8210d932dc0ae881df69bc694b290b7c,canceled,2017-08-10 09:31:59,2017-08-11 04:25:38,,,2017-08-24,1871aa277cbcefacecbf979fb6888b7f,13059,campinas,SP,1,Boleto,1,127.12,1,59c6d60f81179f563785a48de25532b9,bcf5566870987da7bc811fbc8c5b9fd9,2017-08-18 04:25:38,24.0,7.78,3378,sao paulo,SP,instrumentos_musicais,42.0,81.0,2.0,100.0,52.0,4.0,52.0,musical_instruments
113e41a438f06ffae6d1857e01d60c45,8210d932dc0ae881df69bc694b290b7c,canceled,2017-08-10 09:31:59,2017-08-11 04:25:38,,,2017-08-24,1871aa277cbcefacecbf979fb6888b7f,13059,campinas,SP,1,Boleto,1,127.12,2,59c6d60f81179f563785a48de25532b9,bcf5566870987da7bc811fbc8c5b9fd9,2017-08-18 04:25:38,24.0,7.78,3378,sao paulo,SP,instrumentos_musicais,42.0,81.0,2.0,100.0,52.0,4.0,52.0,musical_instruments
113e41a438f06ffae6d1857e01d60c45,8210d932dc0ae881df69bc694b290b7c,canceled,2017-08-10 09:31:59,2017-08-11 04:25:38,,,2017-08-24,1871aa277cbcefacecbf979fb6888b7f,13059,campinas,SP,1,Boleto,1,127.12,3,59c6d60f81179f563785a48de25532b9,bcf5566870987da7bc811fbc8c5b9fd9,2017-08-18 04:25:38,24.0,7.78,3378,sao paulo,SP,instrumentos_musicais,42.0,81.0,2.0,100.0,52.0,4.0,52.0,musical_instruments
113e41a438f06ffae6d1857e01d60c45,8210d932dc0ae881df69bc694b290b7c,canceled,2017-08-10 09:31:59,2017-08-11 04:25:38,,,2017-08-24,1871aa277cbcefacecbf979fb6888b7f,13059,campinas,SP,1,Boleto,1,127.12,4,59c6d60f81179f563785a48de25532b9,bcf5566870987da7bc811fbc8c5b9fd9,2017-08-18 04:25:38,24.0,7.78,3378,sao paulo,SP,instrumentos_musicais,42.0,81.0,2.0,100.0,52.0,4.0,52.0,musical_instruments
7738754cace77285b4b13ce8ea5979cb,33ac5a0d983f8f8905499a9f926086f5,canceled,2018-01-03 11:37:39,2018-01-03 11:47:09,,,2018-01-30,8028fbabf6123c13297c82f4393a4724,1452,sao paulo,SP,1,Credit Card,1,618.95,1,e3baa4e51fbac37d48e70a8544895c1a,2e3be8a987a30d7544dbbda6861cc14e,2018-01-11 11:47:09,599.99,18.96,30620,belo horizonte,MG,informatica_acessorios,60.0,115.0,5.0,50.0,42.0,9.0,25.0,computers_accessories
f5f9b2298eb1b5126208f40190004bff,9d048e6eac3f6f3d1ccdf8a0f05c1f46,processing,2017-05-07 10:16:52,2017-05-07 10:30:12,,,2017-05-31,8bd20d255c0d738629f38f1ccfc2bd0d,11450,guaruja,SP,1,Credit Card,10,369.69,1,0cc13a424dc207f8c4d3b26ea1cd384c,710e3548e02bc1d2831dfc4f1b5b14d4,2017-05-11 10:30:12,349.99,19.7,86600,rolandia,PR,moveis_decoracao,43.0,862.0,1.0,5300.0,27.0,47.0,27.0,furniture_decor
dccb282b858f9b481824964de4cda528,993d3aaa8f72c48c09cfe10946eb7c6b,canceled,2017-08-25 19:10:57,2017-08-29 04:26:12,,,2017-09-20,05378bc3a8e9dd6da066418c0e156a0c,88340,camboriu,SC,1,Boleto,1,77.66,1,3799649bfcc7821635d757a711ae7357,86649b1632b1c0e6c0bcb2c90a8b75d8,2017-09-04 04:26:12,59.99,17.67,85884,medianeira,PR,beleza_saude,56.0,1801.0,1.0,2000.0,30.0,13.0,20.0,health_beauty
aa1ae480ffdf6aefc191b45ebd4fdedb,dc4a4863832cad43ecf971aae07084de,canceled,2017-05-09 21:42:43,2017-05-09 21:55:20,,,2017-06-02,7f93f9bdd0b2fa23530bb20ba14a207b,72270,brasilia,DF,1,Credit Card,2,65.11,1,65607db9823444a6ba5b7a82431e4502,deaadd805612bf94faaa9fa702516e11,2017-05-17 21:55:20,50.0,15.11,5756,sao paulo,SP,esporte_lazer,54.0,435.0,2.0,1000.0,16.0,2.0,11.0,sports_leisure
1decf741e38f6bb92236968ffff3b2dc,764aae7da5503356d7ee0f4a4769080c,canceled,2017-07-21 12:54:47,2017-07-21 13:05:19,,,2017-08-03,387ad0eaf2f2ce4c34229a5045e1e8ff,4438,sao paulo,SP,1,Credit Card,3,660.8,1,1718ba9459e147186a7475f116526c99,ff4ea69c2a729e83e63c7579e4ef8170,2017-07-27 13:05:19,649.0,11.8,7071,guarulhos,SP,eletroportateis,40.0,1313.0,2.0,7900.0,22.0,36.0,48.0,small_appliances
5de59551c282b892ae9ff238fd557145,7543dc2c9f203502439305c8b2ea63bc,invoiced,2017-01-16 16:24:13,2017-01-16 17:31:50,,,2017-02-24,15033c3f1dddf5d996ffb71e2f31835b,12239,sao jose dos campos,SP,1,Credit Card,1,43.86,1,679804d4938f8bf53025298b725f2eb6,e3b4998c7a498169dc7bce44e6bb6277,2017-01-20 16:24:13,32.9,10.96,3635,sao paulo,SP,market_place,63.0,677.0,1.0,500.0,16.0,16.0,16.0,market_place
77afc8cdc7d93975016850b0b1b02c90,6478510b2c0573351a3bf335b4635c34,canceled,2018-08-15 22:39:11,2018-08-15 22:50:16,,,2018-08-20,72a8b18fc6e02d98796664610f6e59e7,2734,sao paulo,SP,1,Credit Card,1,168.5,1,69c2cca014581e7e3756142963a69313,a2deecd5398f5df4987110c80a1972a3,2018-08-19 22:50:16,129.0,39.5,5043,sao paulo,SP,eletrodomesticos,57.0,762.0,1.0,18550.0,58.0,25.0,43.0,home_appliances
3cd7a167d6f4300d15a7c8816c1b29d5,18f8cccef7493faa881941ce84bae351,canceled,2017-09-15 15:51:13,2017-09-16 16:04:25,,,2017-10-05,c72150ad4d936bb3a71f3340ef88a2c1,74180,goiania,GO,1,Credit Card,9,99.34,1,63d6e7ab30f482382c9dfbbccae7da54,dadc51ef321949ec9a3ab25cd902e23d,2017-09-21 16:04:25,85.0,14.34,4821,sao paulo,SP,eletroportateis,56.0,1031.0,6.0,625.0,21.0,19.0,16.0,small_appliances
de71f9cb7b28e41118fb7bb28a6b1087,189bd9e8be3f4b136966c6d9309c3ecd,processing,2017-08-17 12:18:55,2017-08-17 12:44:21,,,2017-09-14,fd91227bfd8702c400dfacf9fcc809e9,71699,brasilia,DF,1,Credit Card,1,33.9,1,2af11c7fa2cc165b8abc3a92127a2710,e174dc2de86d60fee178170a154c05e7,2017-08-24 12:44:21,19.8,14.1,9210,santo andre,SP,automotivo,45.0,187.0,1.0,100.0,20.0,13.0,15.0,auto
c3fd18a4aeb8e2d589b0248ce60e91b7,17c867817e32d1474241a11bb120d4c4,invoiced,2018-08-14 18:45:08,2018-08-14 19:05:23,,,2018-08-27,b42b5cac8edac8235492b22c19b840d2,12228,sao jose dos campos,SP,1,Credit Card,4,141.92,1,27080bc09a8965fb3ba30063cefb12de,271c58a1d139c45eaf3316107c6d3a3b,2018-08-23 19:05:23,129.99,11.93,3632,sao paulo,SP,bebes,56.0,1143.0,3.0,1533.0,39.0,13.0,32.0,baby
f3b7df7b744296234598c2e1fc83ffd4,192f1ae7d7122daf9b8b530e54086a76,processing,2017-04-28 07:04:04,2017-04-28 12:59:04,,,2017-06-06,252acd679e2fdfa8429a5197519745f3,22753,rio de janeiro,RJ,1,Debit Card,1,87.82,1,2ac71e1960d313613f4f4cd468c602cb,b6c6854d4d92a5f6f46be8869da3fa1a,2017-05-05 10:33:13,69.9,17.92,1042,sao paulo,SP,esporte_lazer,37.0,737.0,1.0,442.0,19.0,16.0,17.0,sports_leisure
6c98fa39891b33399785aeac3d7ee926,0c2473e5a7533f687f8e6aa29efbdc7d,processing,2017-02-28 12:49:50,2017-02-28 13:01:27,,,2017-03-24,102592d98b12c6656e777e602d0b4474,22051,rio de janeiro,RJ,1,Credit Card,2,424.04,1,4a90b44b456e79e7a33435fdd36e551f,c9a06ece156bb057372c68718ec8909b,2017-03-06 13:01:27,380.0,44.04,73020,brasilia,DF,ferramentas_jardim,64.0,2432.0,4.0,10700.0,32.0,63.0,32.0,garden_tools
584f220e644d75e103f1e3a2f7a192cb,245032fa7a475c343d0674fca40ea069,invoiced,2017-08-17 21:08:06,2017-08-17 22:04:58,,,2017-09-13,bc00d13db02654e75f91838213d1d950,94150,gravatai,RS,1,Credit Card,3,587.72,1,fc2d2cbc50b7d69ce961df503cb25e6b,f19516b9ff26bfeb091b30108db4ddbd,2017-08-23 22:04:58,519.0,68.72,13160,artur nogueira,SP,ferramentas_jardim,58.0,1966.0,4.0,18500.0,67.0,58.0,38.0,garden_tools
83fb50047ae335655fcb980c0a2430b5,a5625176ab429bebff8b164653f2ff02,processing,2017-05-27 17:48:11,2017-05-30 05:02:21,,,2017-06-29,3b5c0c0557b26f17f063c7ac8c3f8c3c,85812,cascavel,PR,1,Boleto,1,256.43,1,5d42919d908b17ec1848699d89e2bace,855668e0971d4dfd7bef1b6a4133b41b,2017-06-13 05:02:21,240.0,16.43,13257,itatiba,SP,bebes,58.0,1515.0,1.0,8300.0,20.0,30.0,82.0,baby
552e0a8dae101e32155120202f427b71,d1167e026b86aff77a4599738bf972dd,canceled,2016-10-09 11:23:21,2016-10-10 08:35:12,,,2016-12-12,0659f2d6cabae94afd4d009c6d0e07dc,97450,cacequi,RS,1,Credit Card,4,459.14,1,e4fe462cce9f36e312b869418a86bc3a,2b1a40c1daabc6ca280c4b815c101841,2016-10-14 08:35:12,195.0,34.57,35500,divinopolis,MG,automotivo,41.0,126.0,1.0,9650.0,60.0,60.0,16.0,auto
552e0a8dae101e32155120202f427b71,d1167e026b86aff77a4599738bf972dd,canceled,2016-10-09 11:23:21,2016-10-10 08:35:12,,,2016-12-12,0659f2d6cabae94afd4d009c6d0e07dc,97450,cacequi,RS,1,Credit Card,4,459.14,2,e4fe462cce9f36e312b869418a86bc3a,2b1a40c1daabc6ca280c4b815c101841,2016-10-14 08:35:12,195.0,34.57,35500,divinopolis,MG,automotivo,41.0,126.0,1.0,9650.0,60.0,60.0,16.0,auto
fc8a4fcbc1b484046b9ff15de7c73577,48ce8cdeb8bb76e0593b9fcdce0b453e,processing,2017-05-19 16:14:42,2017-05-23 03:55:21,,,2017-07-07,6537286a5400c1e8bdf18907d66ff843,11680,ubatuba,SP,1,Boleto,1,394.49,1,86133a7d6682fcb51debce06e6514f93,101921376b577a4540dc30e9009133ca,2017-06-26 03:55:21,373.0,21.49,13505,rio claro,SP,cool_stuff,52.0,394.0,1.0,5000.0,40.0,27.0,37.0,cool_stuff
efb61fe94b0b5ebe0926dcf8228e29a4,53c26135cf44344a6c00bf51771980c4,processing,2017-07-21 20:13:39,2017-07-21 20:25:19,,,2017-08-28,d394a89e0e5bb68d20c89d235ef59b06,36956,sao francisco do humaita,MG,1,Credit Card,10,207.32,1,a78b102a4520ca6cf50885443c44080b,8bd0e3abda539b9479c4b44a691be1ec,2017-08-02 20:25:19,170.8,36.52,98910,tres de maio,RS,beleza_saude,31.0,937.0,2.0,883.0,18.0,18.0,16.0,health_beauty
b817f6c3399d06c7629a445527b463dd,d7ad416ed73a8c500cb9da5685e78140,invoiced,2017-11-23 23:10:38,2017-11-23 23:20:00,,,2017-12-18,36460430131688c58d6698651f6f26a0,28893,rio das ostras,RJ,1,Credit Card,3,36.1,1,d370e908175e2f3b39bb7fd33fd4c530,751bdc4d83a466c7206cd42e8f426b03,2017-11-29 23:19:30,19.99,16.11,9405,ribeirao pires,SP,esporte_lazer,60.0,972.0,1.0,400.0,20.0,20.0,20.0,sports_leisure
8d3280c1ecf98c7dce004f7c67d67acf,47ede0e6f7b364a296f96c88e2552d37,invoiced,2017-05-09 08:20:16,2017-05-10 02:50:37,,,2017-06-02,a6d0c6a200ed549e77aecf56cb6172fe,14015,ribeirao preto,SP,1,Boleto,1,71.92,1,7957db057ee41836617b2ad71e367756,6ee85be3693ed79a8e80718743d80655,2017-05-19 02:50:37,60.0,11.92,3937,sao paulo,SP,eletronicos,30.0,703.0,1.0,200.0,20.0,20.0,20.0,electronics
058c781acedf69d42ac38a568ca97b05,5f20182d4742c105de1967ae7154043c,processing,2018-05-05 21:03:55,2018-05-05 21:33:03,,,2018-05-28,545223946e151aeefdcd88b6560c6419,27520,resende,RJ,1,Credit Card,2,128.21,1,cffb05bb50a95e92fc26bbb049cc8fe7,cca3071e3e9bb7d12640c9fbe2301306,2018-05-09 21:31:14,104.9,23.31,14940,ibitinga,SP,moveis_decoracao,52.0,474.0,1.0,1300.0,50.0,20.0,40.0,furniture_decor
5433a0ef395e151f154279cd3fcde661,b2091c657df9c1f4566e2e1c2656a13a,processing,2017-06-11 05:05:03,2017-06-11 05:15:15,,,2017-07-07,952bdd2866ddfc528203799b6b7a24e1,20735,rio de janeiro,RJ,1,Credit Card,6,158.45,1,54405df05005a5933a1a2851d1c69c86,3f8247d0f772ffa58560e5c682521ad5,2017-06-15 05:15:15,139.9,18.55,89211,joinville,SC,sinalizacao_e_seguranca,44.0,705.0,2.0,750.0,27.0,8.0,22.0,signaling_and_security
a2714ecbf6eeb3bb9cd7dba6dc1c5e82,5fe0562353e8f0b6c0c6b55cd0f58fe0,canceled,2018-02-14 18:01:38,2018-02-14 18:20:40,2018-02-15 17:27:27,,2018-03-06,0eb85c748bb33072cb864a7c8b54aa97,4168,sao paulo,SP,1,Credit Card,1,133.77,1,ebb12274522d82caa7dca657873b2ad7,fffd5413c0700ac820c7069d66d98c89,2018-02-20 17:20:40,99.8,33.97,13908,amparo,SP,utilidades_domesticas,47.0,534.0,2.0,11250.0,40.0,40.0,30.0,housewares
854f8cb8dacdc3abc4cce7a7df6fcc1f,58512a1043fd8047a4f96d5fa665fd2d,canceled,2018-02-02 09:09:27,2018-02-02 09:15:27,2018-02-08 22:06:59,,2018-03-06,daba2e7a00c149161c68cbb18db656a9,28800,rio bonito,RJ,1,Credit Card,3,59.24,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-02-08 09:15:27,49.9,17.6,15025,sao jose do rio preto,SP,ferramentas_jardim,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,garden_tools
854f8cb8dacdc3abc4cce7a7df6fcc1f,58512a1043fd8047a4f96d5fa665fd2d,canceled,2018-02-02 09:09:27,2018-02-02 09:15:27,2018-02-08 22:06:59,,2018-03-06,daba2e7a00c149161c68cbb18db656a9,28800,rio bonito,RJ,2,Voucher,1,8.26,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-02-08 09:15:27,49.9,17.6,15025,sao jose do rio preto,SP,ferramentas_jardim,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,garden_tools
500f1d7b6148a81d7178121caf651e3d,0dac48fbbab7c46ad058c8be85977e84,invoiced,2018-01-09 20:12:56,2018-01-11 02:48:26,,,2018-01-29,f5f97fb8cf2cf88369faede2ef900aca,13150,cosmopolis,SP,1,Boleto,1,66.63,1,289dfe89bc0d1eb6bea5a0a3bde85552,259f7b5e6e482c230e5bfaa670b6bb8f,2018-01-17 02:48:26,54.9,11.73,8550,poa,SP,cama_mesa_banho,29.0,585.0,5.0,1700.0,50.0,10.0,40.0,bed_bath_table
2646f79bb52c439205971a6cc6d95ff5,d53f997545472e4212417f7a18b8af2a,invoiced,2018-07-14 14:00:35,2018-07-14 14:15:08,,,2018-08-02,203e60579ad9b8a183d7144651dbf2ef,38411,uberlandia,MG,1,Credit Card,4,94.72,1,f92ffd606b7b4417f1b714ed4b653e70,e9779976487b77c6d4ac45f75ec7afe9,2018-07-19 14:15:08,75.0,19.72,11701,praia grande,SP,bebidas,50.0,3138.0,9.0,550.0,30.0,15.0,15.0,drinks
f46a84975b5e1924b04413f4a87af6d5,404fc488aa0d7e35e8544b3f6210aa10,processing,2017-02-26 21:03:46,2017-02-26 21:15:08,,,2017-03-24,2600a9deb99beb4563828a6420c7784f,16010,aracatuba,SP,1,Credit Card,3,195.81,1,fbbccb1d65066d96ce4cc9edef2f5a0a,15ac3c501e2599e4917316fde5c5669a,2017-03-08 21:15:08,144.2,51.61,4911,sao paulo,SP,pet_shop,51.0,301.0,1.0,2500.0,65.0,50.0,45.0,pet_shop
cadd4c5765abf658117f2cc7e2a639c2,939c6ecf27d8c32e7956b4a2a468326d,canceled,2018-08-10 21:20:04,2018-08-10 21:30:18,,,2018-08-24,fe362d146a84f9000664211ac929b9d5,9240,santo andre,SP,1,Credit Card,3,130.85,1,f582884ed8bb76a4b6317b8c9e966d98,994f04b3718c2bab35c2adfa8afecd2a,2018-08-21 21:30:18,119.0,11.85,13912,jaguariuna,SP,utilidades_domesticas,41.0,325.0,1.0,1950.0,43.0,10.0,33.0,housewares
83fb83d45702e06d5d5ddbcfd0b8d2a0,25d32598e801258a7a8ade492cf3a836,processing,2018-04-30 19:08:15,2018-05-01 02:36:53,,,2018-06-06,635a8b0dcf906d60e2989f48140028ac,58300,santa rita,PB,1,Credit Card,1,163.38,1,04d5a0ec1f6db00db01676199151df4c,fa1c13f2614d7b5c4749cbc52fecda94,2018-05-07 02:31:03,139.9,23.48,13170,sumare,SP,relogios_presentes,59.0,616.0,1.0,425.0,16.0,10.0,11.0,watches_gifts
